id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoPensiones,entidadPublica,estadoSolicitud
5691,223485,karla torres,22,F,Manizales,32,false,Colpensiones,Armada,Aprobado
5700,113443,hugo barrera,24,M,Tunja,22,false,Colpensiones,Inpec,Aprobado
5708,354386,daniela andrade,29,F,Leticia,47,false,Colpensiones,Mininterior,Aprobado
5714,112162,noelia marin,22,M,Cali,58,false,Colpensiones,Inpec,Aprobado
5721,450680,angela rodrigo,23,F,Pitalito,28,false,Colpensiones,Inpec,Aprobado
5729,693404,pablo gonzalez,25,F,Riohacha,40,false,Colpensiones,Armada,Aprobado
1437,799191,tatiana silva,27,F,Soacha,29,true,Colpensiones,Mininterior,Aprobado
5745,465469,samuel hernandez,26,M,Chia,20,false,Colpensiones,Armada,Aprobado
1440,984732,teresa soto,33,F,Soacha,33,false,Colpensiones,Policia,Aprobado
5759,906227,ivonne castro,21,M,Valledupar,59,true,Colpensiones,Inpec,Aprobado
5761,616985,zulema valenzuela,30,M,Santa Rosa de Cabal,55,false,Colpensiones,Minsalud,Aprobado
5769,242895,susana salazar,32,M,Bucaramanga,37,false,Colpensiones,Mininterior,Aprobado
5778,705549,leandro vargas,32,F,Villavicencio,30,false,Colpensiones,Minsalud,Aprobado
5785,226901,laura moreno,22,M,Pasto,45,false,Colpensiones,Minsalud,Aprobado
5800,438408,oscar vazquez,30,F,Santa Rosa de Cabal,37,false,Colpensiones,Policia,Aprobado
732,613919,isabela pineda,32,F,Riohacha,56,false,Colpensiones,Null,Aprobado
1470,899640,daniela vasquez,23,F,Cartagena,20,false,Colpensiones,Null,Aprobado
5827,772361,eliza serrano,23,M,Cali,26,false,Colpensiones,Null,Aprobado
2893,495903,ignacio alfaro,22,M,Cartagena,28,false,Colpensiones,Policia,Aprobado
5844,746273,ivan martinez,24,F,Chia,24,false,Colpensiones,Minsalud,Aprobado
2913,723092,luis medina,23,F,Pasto,27,false,Colpensiones,Minsalud,Aprobado
182,730612,kira rodriguez,28,F,Bucaramanga,51,false,Colpensiones,Policia,Aprobado
1473,487155,xavier fuentes,31,F,Florencia,32,false,Colpensiones,Mininterior,Aprobado
2923,620641,kira navarro,30,F,Ibague,20,false,Colpensiones,Minsalud,Aprobado
5883,357271,fabio flores,22,M,Florencia,20,false,Colpensiones,Inpec,Aprobado
5890,469670,noelia diaz,23,M,Cucuta,54,false,Colpensiones,Inpec,Aprobado
5897,551002,alfonso bautista,25,M,Girardot,25,false,Colpensiones,Null,Aprobado
5911,769569,felicia maron,22,M,Inirida,33,false,Colpensiones,Mininterior,Aprobado
2937,439239,hector hinojosa,22,M,Bogota,23,false,Colpensiones,Armada,Aprobado
5927,616315,iris marin,31,M,Bogota,59,false,Colpensiones,Policia,Aprobado
5930,570989,felipe perez,29,F,Pitalito,54,false,Colpensiones,Minsalud,Aprobado
1498,831247,eliza rodrigo,28,F,Girardot,55,true,Colpensiones,Policia,Aprobado
1492,172476,veronica juarez,30,M,Monteria,29,false,Colpensiones,Mininterior,Aprobado
5955,404846,karina perez,29,M,Cucuta,53,false,Colpensiones,Mininterior,Aprobado
5958,578773,oscar cruz,28,M,Sincelejo,45,false,Colpensiones,Armada,Aprobado
368,426830,susana bustos,33,M,Barranquilla,25,false,Colpensiones,Minsalud,Aprobado
5973,797911,yadira restrepo,26,F,Cucuta,53,false,Colpensiones,Policia,Aprobado
5980,692479,carmen garcia,29,F,Inirida,57,false,Colpensiones,Armada,Aprobado
5992,130148,angela garcia,27,F,Pereira,24,false,Colpensiones,Mininterior,Aprobado
91,338213,ursula rojas,27,F,Cali,28,false,Colpensiones,Null,Aprobado
6005,600070,jorge torres,27,F,Inirida,55,false,Colpensiones,Inpec,Aprobado
3016,347243,norma montero,21,F,Chia,47,true,Colpensiones,Null,Aprobado
3017,692929,teresa rodriguez,24,M,Monteria,40,false,Colpensiones,Inpec,Aprobado
1515,640611,quico gonzalez,31,M,Valledupar,22,false,Colpensiones,Armada,Aprobado
3032,578997,angela carrillo,21,F,Girardot,44,false,Colpensiones,Armada,Aprobado
372,963850,luis rojas,24,M,Sincelejo,35,false,Colpensiones,Minsalud,Aprobado
3036,553341,leonardo moreno,24,F,Soacha,21,false,Colpensiones,Policia,Aprobado
6061,208652,gabriela rodrigo,23,M,Girardot,43,false,Colpensiones,Policia,Aprobado
6063,885207,ivan murillo,21,F,Villavicencio,49,false,Colpensiones,Inpec,Aprobado
6070,101725,daniel perez,23,M,Quibdo,49,false,Colpensiones,Minsalud,Aprobado
775,658959,carlos marquez,25,F,Cucuta,46,false,Colpensiones,Inpec,Aprobado
1539,165095,sergio gonzalez,23,M,Popayan,35,false,Colpensiones,Minsalud,Aprobado
6096,496466,mariana garcia,23,F,Arauca,41,false,Colpensiones,Inpec,Aprobado
6103,462968,zacarias ruiz,26,M,Sincelejo,44,false,Colpensiones,Minsalud,Aprobado
3078,694991,alfonso reyes,33,F,Yopal,25,false,Colpensiones,Policia,Aprobado
784,782124,eugenia maron,24,F,Popayan,26,false,Colpensiones,Policia,Aprobado
6133,396893,wenceslao garcia,26,F,Pasto,25,false,Colpensiones,Null,Aprobado
6145,488527,pedro garcia,27,M,Tunja,56,false,Colpensiones,Policia,Aprobado
784,782124,eugenia maron,24,F,Popayan,26,false,Colpensiones,Policia,Aprobado
3094,225822,katerina pineda,31,M,Florencia,50,false,Colpensiones,Null,Aprobado
6177,721595,leonardo caro,28,F,Manizales,25,false,Colpensiones,Armada,Aprobado
6180,741323,federico salazar,22,F,Pasto,33,false,Colpensiones,Minsalud,Aprobado
6194,203131,graciela garcia,23,F,Leticia,40,false,Colpensiones,Inpec,Aprobado
6198,885330,tatiana carrillo,30,M,Pasto,23,false,Colpensiones,Minsalud,Aprobado
3115,981846,zulema castillo,21,F,Quibdo,52,true,Colpensiones,Minsalud,Aprobado
6216,409029,katerina fuentes,32,F,Pereira,46,false,Colpensiones,Mininterior,Aprobado
6222,877475,lucas ron,27,M,Santa Marta,44,false,Colpensiones,Null,Aprobado
792,216340,rami rojas,21,M,Apartado,49,false,Colpensiones,Policia,Aprobado
6245,432960,yolanda ramirez,27,M,Florencia,25,false,Colpensiones,Null,Aprobado
6257,924580,bruno jimenez,25,F,Santa Rosa de Cabal,50,false,Colpensiones,Policia,Aprobado
3151,965417,samuel salas,27,M,Soacha,24,false,Colpensiones,Armada,Aprobado
3153,739041,luisana reyes,27,F,Pereira,24,false,Colpensiones,Inpec,Aprobado
6278,227838,helena delgado,24,F,Arauca,23,false,Colpensiones,Armada,Aprobado
6284,139660,luis medina,25,M,Arauca,34,false,Colpensiones,Mininterior,Aprobado
6299,930022,nerea delgado,27,M,Cucuta,52,false,Colpensiones,Policia,Aprobado
390,301654,jose vargas,25,M,Monteria,54,false,Colpensiones,Null,Aprobado
1591,156442,kira gomez,22,F,Arauquita,22,true,Colpensiones,Minsalud,Aprobado
3185,633017,pedro fuentes,24,F,Chia,32,false,Colpensiones,Armada,Aprobado
6333,684600,ricardo gomez,23,M,Arauquita,54,false,Colpensiones,Armada,Aprobado
6338,542272,pablo rojas,27,M,Manizales,34,false,Colpensiones,Inpec,Aprobado
1597,946502,xavier vargas,25,F,Chia,21,false,Colpensiones,Mininterior,Aprobado
813,169078,kevin roa,27,F,Chia,34,false,Colpensiones,Inpec,Aprobado
3193,816915,beto gil,31,M,Leticia,30,false,Colpensiones,Minsalud,Aprobado
6384,268429,yolanda zapata,24,F,Girardot,29,false,Colpensiones,Minsalud,Aprobado
188,523792,eugenia guadalupe,21,M,Florencia,33,false,Colpensiones,Null,Aprobado
6399,696002,ursula medina,23,M,Soacha,42,false,Colpensiones,Inpec,Aprobado
6410,165891,ricardo murillo,21,M,Florencia,47,true,Colpensiones,Inpec,Aprobado
6418,805268,alberto perez,26,M,Yopal,27,false,Colpensiones,Inpec,Aprobado
3219,448942,eliza soto,23,F,Monteria,43,false,Colpensiones,Armada,Aprobado
193,556095,gabriel pineda,32,M,Villavicencio,44,false,Colpensiones,Minsalud,Aprobado
819,689742,iris vargas,28,M,Riohacha,53,false,Colpensiones,Armada,Aprobado
6452,507208,pedro castro,33,M,Chia,51,false,Colpensiones,Mininterior,Aprobado
6461,976079,hugo roa,28,F,Arauca,40,false,Colpensiones,Minsalud,Aprobado
3236,936003,zoraida restrepo,23,F,Santa Rosa de Cabal,54,false,Colpensiones,Minsalud,Aprobado
6480,929405,laura rodrigo,22,F,Quibdo,52,false,Colpensiones,Null,Aprobado
3245,863622,yadira carrillo,23,M,Cucuta,32,false,Colpensiones,Minsalud,Aprobado
3250,428356,samuel castillo,30,M,Santa Marta,29,false,Colpensiones,Policia,Aprobado
3251,394591,jose gonzalez,29,F,Leticia,58,false,Colpensiones,Mininterior,Aprobado
6524,724611,andres alvarado,22,M,Florencia,56,false,Colpensiones,Policia,Aprobado
6529,155647,kevin gonzalez,21,M,Pereira,32,false,Colpensiones,Inpec,Aprobado
3262,970748,norma torres,25,M,Santa Rosa de Cabal,45,false,Colpensiones,Mininterior,Aprobado
6548,574018,rami carrillo,23,M,Ibague,43,false,Colpensiones,Armada,Aprobado
1649,170084,tomas jimenez,23,F,Armenia,48,false,Colpensiones,Null,Aprobado
3269,753037,pilar rodriguez,22,M,Armenia,47,false,Colpensiones,Minsalud,Aprobado
6581,431561,raul bautista,25,M,Leticia,26,false,Colpensiones,Null,Aprobado
3278,248097,pablo romero,31,F,Manizales,21,false,Colpensiones,Inpec,Aprobado
1653,202740,federico moreno,31,M,Arauquita,40,false,Colpensiones,Null,Aprobado
6607,578306,yolanda caro,25,M,Apartado,30,false,Colpensiones,Policia,Aprobado
6611,301428,nadia perez,26,M,Neiva,31,false,Colpensiones,Minsalud,Aprobado
1657,766527,eduardo vega,33,F,Sincelejo,29,false,Colpensiones,Policia,Aprobado
6626,990746,federico marquez,22,F,Florencia,22,false,Colpensiones,Minsalud,Aprobado
1662,552820,olga vega,27,F,Soacha,49,false,Colpensiones,Policia,Aprobado
6641,352778,hugo vega,21,M,Leticia,43,false,Colpensiones,Policia,Aprobado
6660,397669,eliza ferrari,29,M,Arauca,29,false,Colpensiones,Minsalud,Aprobado
409,359055,lucas romero,26,M,Florencia,43,false,Colpensiones,Inpec,Aprobado
6670,894695,elias garcia,24,M,Santa Marta,56,false,Colpensiones,Inpec,Aprobado
6670,894695,elias garcia,24,M,Santa Marta,56,false,Colpensiones,Inpec,Aprobado
203,834021,sofia zapata,22,F,Bucaramanga,52,false,Colpensiones,Minsalud,Aprobado
3321,950585,helena reyes,22,F,Arauquita,26,false,Colpensiones,Inpec,Aprobado
3325,882413,zoe reyes,28,F,Quibdo,20,false,Colpensiones,Minsalud,Aprobado
3326,550088,kira jimenez,22,F,Valledupar,43,false,Colpensiones,Mininterior,Aprobado
3327,282939,marta sierra,23,F,Pasto,34,true,Colpensiones,Mininterior,Aprobado
3335,507516,pablo ferrer,29,F,Bucaramanga,20,false,Colpensiones,Minsalud,Aprobado
411,217094,gonzalo caro,24,M,Medellin,53,false,Colpensiones,Minsalud,Aprobado
6741,434041,iris cifuentes,20,M,Pereira,54,false,Colpensiones,Policia,Aprobado
6748,322440,xavier flores,23,F,Florencia,41,false,Colpensiones,Policia,Aprobado
6755,902831,wilfredo delgado,24,F,Ibague,43,false,Colpensiones,Mininterior,Aprobado
6762,409279,laura cruz,26,F,Florencia,42,false,Colpensiones,Minsalud,Aprobado
3352,921969,veronica barrera,23,M,Leticia,60,false,Colpensiones,Minsalud,Aprobado
6777,445774,tatiana castro,34,F,Barranquilla,24,false,Colpensiones,Armada,Aprobado
3380,861912,alfonso gomez,22,F,Arauca,44,false,Colpensiones,Mininterior,Aprobado
3374,788134,zulema gomez,27,F,Pitalito,37,false,Colpensiones,Policia,Aprobado
6805,259272,fabio mendoza,25,M,Sincelejo,57,false,Colpensiones,Minsalud,Aprobado
863,456682,pedro jimenez,20,F,Santa Marta,29,true,Colpensiones,Armada,Aprobado
1713,106724,zulema caro,26,M,Ibague,26,false,Colpensiones,Mininterior,Aprobado
1713,106724,zulema caro,26,M,Ibague,26,false,Colpensiones,Mininterior,Aprobado
6841,814048,yolanda bustos,27,F,Inirida,49,false,Colpensiones,Inpec,Aprobado
6849,635920,xavier vega,29,M,Pasto,54,false,Colpensiones,Policia,Aprobado
3402,801181,xavier bautista,26,M,Popayan,29,false,Colpensiones,Mininterior,Aprobado
3408,314205,gonzalo franco,23,M,Popayan,32,false,Colpensiones,Armada,Aprobado
6861,490809,kike roberto,22,M,Pereira,58,false,Colpensiones,Mininterior,Aprobado
877,417043,manuel bautista,24,M,Villavicencio,32,false,Colpensiones,Null,Aprobado
3417,498194,gema pardo,20,F,Bucaramanga,32,true,Colpensiones,Minsalud,Aprobado
1731,833899,mario ruiz,28,M,Pitalito,42,false,Colpensiones,Mininterior,Aprobado
6889,242366,valeria vega,24,M,Leticia,50,false,Colpensiones,Inpec,Aprobado
3426,921493,veronica moreno,29,F,Monteria,20,false,Colpensiones,Policia,Aprobado
3426,921493,veronica moreno,29,F,Monteria,20,false,Colpensiones,Policia,Aprobado
1743,484903,katerina henao,24,M,Girardot,37,false,Colpensiones,Armada,Aprobado
6928,791485,montserrat torres,23,F,Leticia,45,false,Colpensiones,Minsalud,Aprobado
425,641646,silvia torres,30,F,Soacha,47,false,Colpensiones,Mininterior,Aprobado
430,422662,xavier perez,29,M,Monteria,27,false,Colpensiones,Minsalud,Aprobado
3449,887624,hugo moreno,24,F,Florencia,28,false,Colpensiones,Mininterior,Aprobado
25,631775,ivonne david,23,M,Neiva,45,false,Colpensiones,Minsalud,Aprobado
6968,639324,nerea mora,27,M,Medellin,30,false,Colpensiones,Inpec,Aprobado
6975,397729,mariana murillo,21,M,Monteria,60,false,Colpensiones,Minsalud,Aprobado
6983,755323,yolanda alvarez,24,M,Pitalito,56,false,Colpensiones,Minsalud,Aprobado
6992,237293,isidro pineda,23,F,Bogota,34,false,Colpensiones,Null,Aprobado
7001,529207,raul cabrera,34,M,Arauquita,40,false,Colpensiones,Armada,Aprobado
1770,611524,manuel david,30,F,Riohacha,27,false,Colpensiones,Armada,Aprobado
7025,834698,hugo gonzalez,24,M,Sincelejo,54,false,Colpensiones,Inpec,Aprobado
7034,454059,natividad salazar,26,M,Arauquita,37,false,Colpensiones,Policia,Aprobado
3486,536718,hugo mendez,25,M,Cucuta,39,false,Colpensiones,Minsalud,Aprobado
7051,693524,karla rodriguez,24,F,Arauquita,53,false,Colpensiones,Minsalud,Aprobado
1780,320154,carmen castro,24,F,Manizales,20,false,Colpensiones,Minsalud,Aprobado
1780,320154,carmen castro,24,F,Manizales,20,false,Colpensiones,Minsalud,Aprobado
1791,749480,ivana santa,27,F,Pasto,31,false,Colpensiones,Mininterior,Aprobado
7076,362573,diana roberto,23,M,Tunja,44,false,Colpensiones,Null,Aprobado
3502,820262,yolanda sanchez,21,F,Soacha,42,false,Colpensiones,Mininterior,Aprobado
7092,754405,samuel garcia,28,M,Santa Rosa de Cabal,32,false,Colpensiones,Armada,Aprobado
7101,788182,lucas barrera,28,F,Monteria,36,false,Colpensiones,Mininterior,Aprobado
7114,154522,nicolas flores,26,M,Girardot,20,false,Colpensiones,Armada,Aprobado
7126,616442,ursula castro,27,M,Riohacha,54,false,Colpensiones,Armada,Aprobado
7131,964027,federico perez,21,F,Armenia,24,false,Colpensiones,Inpec,Aprobado
7138,902329,kira juarez,22,M,Florencia,31,false,Colpensiones,Armada,Aprobado
1801,827781,bruno fuentes,23,M,Armenia,40,false,Colpensiones,Mininterior,Aprobado
7156,971543,diana fuentes,22,M,Soacha,55,false,Colpensiones,Mininterior,Aprobado
3555,274258,alexander henao,20,F,Bucaramanga,44,false,Colpensiones,Policia,Aprobado
7168,358269,natividad jimenez,25,F,Riohacha,24,false,Colpensiones,Mininterior,Aprobado
7176,434020,hector ramirez,21,M,Valledupar,59,false,Colpensiones,Armada,Aprobado
441,295318,hugo martinez,30,M,Pitalito,46,false,Colpensiones,Mininterior,Aprobado
7196,905397,eugenia gonzalez,22,M,Armenia,34,false,Colpensiones,Minsalud,Aprobado
922,716759,carmen serrano,23,F,Soacha,43,false,Colpensiones,Policia,Aprobado
1832,906435,rosa caro,21,M,Soacha,43,false,Colpensiones,Policia,Aprobado
7227,429277,claudia doris,23,M,Riohacha,45,false,Colpensiones,Armada,Aprobado
447,920680,kevin perez,26,M,Pereira,25,false,Colpensiones,Armada,Aprobado
7250,671650,zulema rivera,27,F,Santa Rosa de Cabal,45,false,Colpensiones,Armada,Aprobado
7259,516762,hector vega,27,M,Villavicencio,33,false,Colpensiones,Mininterior,Aprobado
3615,359455,hector moreno,23,M,Pasto,51,false,Colpensiones,Policia,Aprobado
1839,790237,natividad sarmiento,24,F,Barranquilla,42,false,Colpensiones,Mininterior,Aprobado
7284,618335,diana mora,26,F,Manizales,25,false,Colpensiones,Minsalud,Aprobado
3629,549480,ana gonzalez,23,F,Villavicencio,59,false,Colpensiones,Policia,Aprobado
7294,358018,blanca perez,22,F,Cucuta,20,false,Colpensiones,Minsalud,Aprobado
7304,281715,raul torres,25,M,Manizales,60,false,Colpensiones,Inpec,Aprobado
3634,192360,graciela silva,29,M,Santa Marta,50,false,Colpensiones,Armada,Aprobado
7320,956153,dolores cameron,25,M,Sincelejo,48,true,Colpensiones,Null,Aprobado
7324,202637,carmen jimenez,23,F,Pereira,48,true,Colpensiones,Null,Aprobado
7336,193262,ricardo hernandez,26,F,Santa Rosa de Cabal,48,false,Colpensiones,Minsalud,Aprobado
1864,578833,alicia valenzuela,27,M,Florencia,55,false,Colpensiones,Policia,Aprobado
3649,901757,yolanda sanchez,26,M,Pitalito,42,false,Colpensiones,Policia,Aprobado
3663,525208,mariana silva,30,F,Girardot,57,false,Colpensiones,Mininterior,Aprobado
3667,588346,federico morales,22,F,Popayan,38,false,Colpensiones,Mininterior,Aprobado
7370,508952,ricardo montero,21,M,Inirida,34,false,Colpensiones,Policia,Aprobado
7380,928207,xavier pinto,27,F,Florencia,60,false,Colpensiones,Null,Aprobado
7388,890170,bianca alvarez,21,M,Neiva,29,false,Colpensiones,Armada,Aprobado
7388,890170,bianca alvarez,21,M,Neiva,29,false,Colpensiones,Armada,Aprobado
3685,187231,zoraida torres,32,F,Soacha,39,false,Colpensiones,Inpec,Aprobado
3687,422217,victor quiroz,30,F,Bogota,59,false,Colpensiones,Mininterior,Aprobado
3694,451499,daniel garcia,22,F,Barranquilla,49,true,Colpensiones,Mininterior,Aprobado
7435,914683,alexander romero,26,M,Monteria,28,false,Colpensiones,Inpec,Aprobado
3701,866229,raul castro,29,M,Girardot,39,false,Colpensiones,Policia,Aprobado
7451,986458,alicia reyes,30,F,Pitalito,42,false,Colpensiones,Mininterior,Aprobado
7455,362367,elias sanchez,32,F,Villavicencio,34,false,Colpensiones,Mininterior,Aprobado
1889,186928,oscar soto,33,F,Monteria,45,false,Colpensiones,Null,Aprobado
3722,754634,susana gonzalez,28,M,Apartado,54,false,Colpensiones,Inpec,Aprobado
7482,276937,julieta salazar,24,M,Popayan,43,false,Colpensiones,Mininterior,Aprobado
3728,977687,eugenia perez,26,M,Cucuta,28,false,Colpensiones,Inpec,Aprobado
3728,977687,eugenia perez,26,M,Cucuta,28,false,Colpensiones,Inpec,Aprobado
961,681971,raul navarro,23,F,Girardot,33,false,Colpensiones,Inpec,Aprobado
7526,567545,zoraida soto,31,F,Cali,23,false,Colpensiones,Policia,Aprobado
3743,436849,zoe vargas,30,F,Bucaramanga,52,false,Colpensiones,Policia,Aprobado
3735,654871,sofia gonzalez,21,F,Santa Marta,29,false,Colpensiones,Minsalud,Aprobado
3751,671907,sergio mora,24,M,Pitalito,59,false,Colpensiones,Inpec,Aprobado
962,345144,pedro castro,22,F,Pereira,39,false,Colpensiones,Inpec,Aprobado
457,858092,emilio rodrigo,23,M,Medellin,35,false,Colpensiones,Policia,Aprobado
3764,379743,norma fuentes,27,M,Cartagena,46,false,Colpensiones,Armada,Aprobado
7574,799584,beto ferrer,30,M,Yopal,28,false,Colpensiones,Mininterior,Aprobado
7582,836369,zoraida cruz,25,M,Yopal,53,false,Colpensiones,Policia,Aprobado
1919,789595,graciela ruiz,23,M,Arauquita,25,false,Colpensiones,Armada,Aprobado
7605,527682,gloria castillo,27,M,Tunja,30,false,Colpensiones,Inpec,Aprobado
7607,310024,zulema fuentes,28,F,Inirida,34,false,Colpensiones,Armada,Aprobado
5,938403,samuel martinez,29,M,Cucuta,42,false,Colpensiones,Null,Aprobado
227,234350,nicolas ferrer,30,F,Barranquilla,38,false,Colpensiones,Armada,Aprobado
3796,438404,quico silva,26,F,Inirida,30,false,Colpensiones,Armada,Aprobado
7648,879412,alexander quintero,28,F,Medellin,21,false,Colpensiones,Inpec,Aprobado
3796,438404,quico silva,26,F,Inirida,30,false,Colpensiones,Armada,Aprobado
7660,477355,jorge gil,23,F,Manizales,30,false,Colpensiones,Inpec,Aprobado
227,234350,nicolas ferrer,30,F,Barranquilla,38,false,Colpensiones,Armada,Aprobado
463,737673,sonia martinez,26,F,Pitalito,48,false,Colpensiones,Minsalud,Aprobado
7683,743635,xavier martinez,22,M,Girardot,54,false,Colpensiones,Inpec,Aprobado
7695,231689,noel pinto,24,F,Cali,59,true,Colpensiones,Policia,Aprobado
962,345144,pedro castro,22,F,Pereira,39,false,Colpensiones,Inpec,Aprobado
7720,296969,ricardo vargas,24,F,Riohacha,46,false,Colpensiones,Policia,Aprobado
7731,290230,luis rojas,34,M,Quibdo,26,false,Colpensiones,Mininterior,Aprobado
3841,873201,lidia medina,25,F,Medellin,45,false,Colpensiones,Null,Aprobado
7751,326402,oscar cifuentes,28,M,Armenia,54,false,Colpensiones,Inpec,Aprobado
3843,376619,sergio perez,24,M,Barranquilla,54,false,Colpensiones,Mininterior,Aprobado
7768,718916,carmen castillo,22,F,Riohacha,52,false,Colpensiones,Minsalud,Aprobado
7774,823264,zacarias pino,22,F,Popayan,23,false,Colpensiones,Inpec,Aprobado
7787,176157,leandro ramirez,27,F,Chia,56,false,Colpensiones,Armada,Aprobado
7794,851232,noelia serrano,29,M,Soacha,44,false,Colpensiones,Mininterior,Aprobado
1966,689654,luis marin,26,M,Sincelejo,42,false,Colpensiones,Mininterior,Aprobado
7804,624202,kevin gonzalez,20,M,Sincelejo,56,false,Colpensiones,Minsalud,Aprobado
1960,304820,sofia lopez,25,M,Bucaramanga,32,false,Colpensiones,Minsalud,Aprobado
7823,848145,patricia castro,28,M,Medellin,50,false,Colpensiones,Policia,Aprobado
7829,545100,isabel medina,23,M,Ibague,40,false,Colpensiones,Policia,Aprobado
7845,835692,fabio hernandez,23,F,Soacha,35,false,Colpensiones,Mininterior,Aprobado
7854,536448,ursula cabrera,24,M,Sincelejo,35,false,Colpensiones,Armada,Aprobado
997,979715,yolanda gonzalez,24,F,Quibdo,45,false,Colpensiones,Policia,Aprobado
3898,576975,yadira franco,25,M,Leticia,55,false,Colpensiones,Inpec,Aprobado
997,979715,yolanda gonzalez,24,F,Quibdo,45,false,Colpensiones,Policia,Aprobado
995,408961,elias vargas,23,M,Neiva,60,false,Colpensiones,Mininterior,Aprobado
3916,491660,gloria reyes,21,M,Riohacha,24,false,Colpensiones,Inpec,Aprobado
7910,822109,ursula navarro,23,M,Inirida,34,false,Colpensiones,Minsalud,Aprobado
7917,674870,marcos soto,20,F,Yopal,49,false,Colpensiones,Minsalud,Aprobado
1986,933668,iris gonzalez,23,F,Sincelejo,34,false,Colpensiones,Armada,Aprobado
7933,296814,yolanda bernal,26,M,Sincelejo,26,false,Colpensiones,Minsalud,Aprobado
7939,305193,federico rodriguez,34,F,Pereira,32,false,Colpensiones,Mininterior,Aprobado
7944,875489,zoraida fuentes,22,M,Riohacha,25,false,Colpensiones,Null,Aprobado
7949,932582,felicia fuentes,21,F,Pereira,26,false,Colpensiones,Inpec,Aprobado
3941,214821,helena alvarado,26,F,Manizales,47,false,Colpensiones,Mininterior,Aprobado
7965,433823,ricardo ramirez,24,M,Pereira,24,false,Colpensiones,Policia,Aprobado
7975,908038,raul pineda,30,M,Neiva,50,false,Colpensiones,Armada,Aprobado
2010,159281,alexander morales,34,F,Tunja,36,false,Colpensiones,Minsalud,Aprobado
985,871795,nicolas gonzalez,21,M,Soacha,47,false,Colpensiones,Policia,Aprobado
8000,981095,elsa rodriguez,26,F,Ibague,27,false,Colpensiones,Policia,Aprobado
8012,617202,helena hernandez,22,M,Riohacha,30,false,Colpensiones,Mininterior,Aprobado
3973,967362,nadia bautista,22,M,Santa Marta,32,false,Colpensiones,Policia,Aprobado
8031,925288,kike sierra,22,F,Leticia,20,false,Colpensiones,Null,Aprobado
3976,757055,xavier alfaro,22,F,Arauquita,60,false,Colpensiones,Mininterior,Aprobado
2018,298461,zulema gil,24,F,Armenia,54,false,Colpensiones,Armada,Aprobado
495,152250,sergio sanchez,21,F,Arauca,37,false,Colpensiones,Policia,Aprobado
8067,555827,gema rodriguez,25,F,Manizales,37,false,Colpensiones,Minsalud,Aprobado
8082,325186,veronica flores,23,M,Valledupar,21,false,Colpensiones,Armada,Aprobado
3998,345431,fabio rojas,27,M,Riohacha,53,false,Colpensiones,Mininterior,Aprobado
8092,117563,teresa reyes,28,F,Quibdo,29,false,Colpensiones,Mininterior,Aprobado
8103,274812,carlos flores,22,M,Valledupar,20,false,Colpensiones,Policia,Aprobado
8116,193264,zoe soto,20,F,Riohacha,59,false,Colpensiones,Armada,Aprobado
8118,137356,carlos murillo,23,M,Villavicencio,36,false,Colpensiones,Minsalud,Aprobado
2036,244251,pablo soto,30,M,Pitalito,34,false,Colpensiones,Minsalud,Aprobado
2037,348251,elias cifuentes,22,M,Inirida,31,false,Colpensiones,Mininterior,Aprobado
4036,279918,gloria guzman,25,F,Pereira,28,false,Colpensiones,Inpec,Aprobado
4040,836686,ivonne alvarado,26,F,Santa Rosa de Cabal,20,false,Colpensiones,Armada,Aprobado
8165,356738,angela ramirez,23,F,Monteria,23,false,Colpensiones,Armada,Aprobado
2047,493335,gloria soto,26,F,Soacha,23,false,Colpensiones,Inpec,Aprobado
8182,925880,pablo morales,23,F,Pasto,49,false,Colpensiones,Mininterior,Aprobado
8188,935681,pablo salas,21,M,Quibdo,37,false,Colpensiones,Policia,Aprobado
8198,906879,carlos mora,22,M,Pereira,34,false,Colpensiones,Minsalud,Aprobado
2050,269882,andres soto,23,M,Armenia,56,false,Colpensiones,Minsalud,Rechazado
8205,500129,carlos alfaro,21,M,Sincelejo,52,false,Colpensiones,Mininterior,Aprobado
8217,759321,karen pineda,23,F,Pereira,21,false,Colpensiones,Null,Aprobado
8221,296070,ana pardo,27,M,Girardot,20,false,Colpensiones,Null,Aprobado
1051,539907,cesar cifuentes,23,M,Neiva,48,false,Colpensiones,Mininterior,Aprobado
8233,836111,claudia gonzalez,21,F,Arauca,24,false,Colpensiones,Policia,Aprobado
8252,752846,julieta cifuentes,23,F,Santa Rosa de Cabal,39,false,Colpensiones,Armada,Aprobado
8252,752846,julieta cifuentes,23,F,Santa Rosa de Cabal,39,false,Colpensiones,Armada,Aprobado
8266,289380,xavier delgado,21,F,Bucaramanga,38,false,Colpensiones,Inpec,Aprobado
8269,475627,pablo ron,34,F,Cali,31,false,Colpensiones,Policia,Aprobado
4094,896222,tomas ron,26,M,Arauca,46,false,Colpensiones,Policia,Aprobado
8289,334902,xavier herrera,23,M,Inirida,59,false,Colpensiones,Inpec,Aprobado
2080,653555,felicia juarez,24,F,Arauca,55,false,Colpensiones,Minsalud,Aprobado
8311,443641,hector silva,22,M,Leticia,20,false,Colpensiones,Null,Aprobado
8321,891365,zulema andrade,22,M,Sincelejo,53,false,Colpensiones,Policia,Aprobado
8332,298879,daniel soto,21,M,Barranquilla,34,false,Colpensiones,Null,Aprobado
